"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
-0.624659175717966,3.15661679391517,-5.98739696672615,2.31428800223976e-08,4.7717822074688e-06,8.91003625651352,"8624"
-0.977648443891152,3.14936619248899,-5.98300344185873,2.36279930141285e-08,4.7717822074688e-06,8.88845577749507,"407738"
-0.628128198680044,3.75415081324551,-5.98210451432846,2.3728472941697e-08,4.7717822074688e-06,8.87314463912809,"163126"
-0.922198421504854,2.4355302959309,-5.97463165728108,2.45801871065315e-08,4.7717822074688e-06,8.85685092276831,"253152"
-1.02982850388314,4.49114382166905,-5.97369772974976,2.46887204083581e-08,4.7717822074688e-06,8.82478001711143,"340542"
-1.59946163243706,1.44973202867357,-5.96953528414521,2.51781992710648e-08,4.7717822074688e-06,8.80046717150654,"100862680"
0.632793268606227,2.64457382837772,5.93676304539314,2.93799507676852e-08,5.23566370077574e-06,8.68043901204801,"2995"
-0.899426321075907,3.90232589461358,-5.93497249660498,2.96283785883939e-08,5.23566370077574e-06,8.65644070060399,"3912"
0.808739052906735,5.56200624450725,5.92799114126176,3.06168591170753e-08,5.29272312389094e-06,8.61468076741738,"27106"
-0.854869194313518,3.53912652622582,-5.90509802096111,3.40909902189483e-08,5.56263783174207e-06,8.53089072111942,"78991"
-0.638823162935628,4.56576166519802,-5.90393898804807,3.42768176251712e-08,5.56263783174207e-06,8.50805044741998,"55847"
-1.10547661358375,0.229932320976172,-5.88001002212612,3.83434056926449e-08,5.97856396211593e-06,8.18682704406166,"100506731"
-0.685733590443962,3.84856676445621,-5.87326548811067,3.95727732623443e-08,6.05159024965695e-06,8.38163453797084,"10669"
-1.1392017263999,0.336446379515117,-5.85451682966504,4.31971270487347e-08,6.30723557693529e-06,8.1112815765419,"220202"
-0.644528686873409,0.903022475116642,-5.84709106603852,4.47210210554706e-08,6.41354404509196e-06,8.17179298754252,"122970"
0.898215865634921,6.23385394978946,5.84689225712947,4.47625370350357e-08,6.41354404509196e-06,8.26001728237821,"4303"
-0.874137353171863,3.3402019587633,-5.8333551476482,4.76801892273645e-08,6.71067017231863e-06,8.21563740069801,"54847"
-0.691990637924753,1.66318261513698,-5.81671716127663,5.15227431762831e-08,6.80186592745379e-06,8.13288742538849,"279"
0.850048212764724,3.86284029761068,5.81400496142103,5.21772914455082e-08,6.80186592745379e-06,8.13406184850493,"9322"
-1.28294350539484,0.0256183401126392,-5.79375992686444,5.73277218645073e-08,7.07126521908859e-06,7.77994090905145,"285126"
-0.794524478386871,0.421694691184634,-5.79026417508747,5.82662036419946e-08,7.11701450790757e-06,7.83362402139907,"100885848"
-0.778959832215647,1.93641815204778,-5.78709335309428,5.91304794552617e-08,7.11701450790757e-06,8.01964440564273,"627"
-1.02704085826971,2.71495068957145,-5.76893103229628,6.43287901491795e-08,7.41365998936631e-06,7.94449093934996,"65997"
-0.809119714289204,2.54738247719846,-5.74842977431117,7.07361142759999e-08,7.8937053149137e-06,7.85769180315835,"51301"
-0.632768104972605,2.11687100070998,-5.74769854929949,7.09758463300213e-08,7.8937053149137e-06,7.85169513284156,"55055"
0.679667165826664,3.29502677322239,5.72289082985527,7.95983669875842e-08,8.55652222744012e-06,7.74390548884042,"101730217"
-0.750733128508224,0.706516424186509,-5.72281677605879,7.96255841084719e-08,8.55652222744012e-06,7.61505962831882,"631"
-0.927221676146947,1.247762103676,-5.71833174994791,8.12910958068406e-08,8.67686971618787e-06,7.67849382795803,"105374618"
-0.793407951910639,4.08183360577607,-5.71588733207843,8.22131600984969e-08,8.71244201293123e-06,7.67735089690185,"114928"
-0.901744178179355,2.73493537867114,-5.71222786144026,8.36127532844063e-08,8.71244201293123e-06,7.69635986360056,"956"
-0.852080899994457,1.69339832661973,-5.7059130224488,8.60830438738231e-08,8.71244201293123e-06,7.65860909866531,"339524"
-0.679175896136467,6.54678984190414,-5.7047112483948,8.65612015954261e-08,8.71244201293123e-06,7.6521773718702,"11041"
0.762842599155566,6.10889308091531,5.70463003945291,8.65936064793689e-08,8.71244201293123e-06,7.62752569434622,"3092"
-0.87293921529527,3.96682549695216,-5.70297385605156,8.72570753232595e-08,8.71244201293123e-06,7.62277682724275,"3382"
0.582762159706726,4.77656336894473,5.69447570561,9.07406145415993e-08,8.9635946190658e-06,7.5777508090465,"27147"
-0.783047639815387,1.60364338875441,-5.68905225775978,9.30346599941436e-08,8.98929861216353e-06,7.58035629385879,"101410534"
-1.27908781100555,0.54088382521361,-5.67033676001209,1.01396101075214e-07,9.37869364822382e-06,7.39036263313388,"105377068"
-1.34976447196299,0.455244737848673,-5.66995273544893,1.01575159875884e-07,9.37869364822382e-06,7.37831542118395,"105377921"
0.854258157708383,4.83462364396975,5.66865150480074,1.02184190478506e-07,9.37869364822382e-06,7.46633783329422,"5613"
0.619284359895764,2.00262763576072,5.66335569927542,1.04699981823788e-07,9.51513434814582e-06,7.46171870888715,"100216545"
-0.675332330463976,4.18281293897616,-5.66063491571645,1.06016000794275e-07,9.57999134450085e-06,7.43260066549192,"1040"
0.86262580317222,5.15607441128198,5.64995374591152,1.11340919007985e-07,9.94812346012921e-06,7.37951312481966,"4854"
-0.688323910155385,7.01670076104034,-5.63456293136494,1.19477363368563e-07,1.05727823605582e-05,7.35457485442781,"29106"
-0.743092429644015,5.91574356054628,-5.63266039695511,1.20522744698378e-07,1.05727823605582e-05,7.3241216031227,"57181"
0.899889323350543,2.1984041352788,5.63020694561138,1.21884073565926e-07,1.05727823605582e-05,7.32533517335155,"105371480"
-1.36306289678596,4.70028572226824,-5.6296532830193,1.22193357237552e-07,1.05727823605582e-05,7.29946053379591,"1428"
-0.864041742348939,3.64840272227743,-5.62749088130889,1.23408687109241e-07,1.05727823605582e-05,7.30040468985908,"389073"
-0.707664334980598,0.55459018380556,-5.62660615489352,1.23909334240611e-07,1.05727823605582e-05,7.1811883645938,"283177"
-1.28277074111408,2.83114105531437,-5.62512823157137,1.24750099609891e-07,1.05727823605582e-05,7.31267346641789,"5100"
0.639359488476883,3.99659983468223,5.62353927640734,1.25660263064914e-07,1.05740784327216e-05,7.29015029621617,"85301"
-0.649261933224103,2.49626936516687,-5.60732645933433,1.35326869018388e-07,1.10940130147858e-05,7.24621272474366,"200373"
0.601904711610395,5.0874524718116,5.6056918086908,1.36340995815943e-07,1.10960574385064e-05,7.18456654682706,"5970"
0.762054935236547,5.62654686221693,5.60203232533647,1.38638374387699e-07,1.10960574385064e-05,7.16991717753369,"4176"
-1.31343252195858,3.06074607455457,-5.59336086125359,1.44234628476437e-07,1.1308285274125e-05,7.16790205753673,"7425"
-0.664076002252965,3.12828525397364,-5.58773561859255,1.47982631362541e-07,1.14248338310187e-05,7.14654313735314,"79154"
-0.581371161989963,6.45950255561548,-5.57771664585209,1.54895692453283e-07,1.16751710558152e-05,7.09600200183776,"5110"
-0.628056651706184,4.77257084200088,-5.57355810623979,1.5785704921606e-07,1.17850948903054e-05,7.04652118226927,"340543"
-0.99634761370474,1.35277245948339,-5.55877958143041,1.68836418428451e-07,1.20411408012829e-05,7.01550628121087,"195814"
-0.704603193463256,1.04098331373843,-5.55720262065709,1.70051217513921e-07,1.20736364434884e-05,6.96975705276567,"107986124"
-0.734464122117497,1.34695081968507,-5.55199632231954,1.7412291458198e-07,1.21547365758988e-05,6.98115844066076,"283310"
-0.598953603612038,0.726243302945966,-5.54975009841842,1.75908949419248e-07,1.22168381290992e-05,6.88701508153953,"81691"
-1.20423130461904,1.45499764579488,-5.5484588817972,1.76943735386398e-07,1.22352746416751e-05,6.98111929517393,"55359"
-0.616708796711956,1.34577781673318,-5.54299916261337,1.81385427092498e-07,1.24342837606857e-05,6.93936639983032,"100288181"
-0.946323992095114,0.924275767173684,-5.54042042619577,1.83521094739148e-07,1.24731602168009e-05,6.89634618195492,"285601"
-1.09611774003947,2.70540420515068,-5.53250392156523,1.90232323710608e-07,1.27656323894241e-05,6.91777678300378,"6775"
-0.882735357771353,1.993500399238,-5.53140965120695,1.91178687112003e-07,1.27752346211315e-05,6.92206767692686,"84871"
-0.699938919515116,3.16479953439337,-5.52681945166883,1.95198902160273e-07,1.28282782642851e-05,6.8820526530043,"1122"
-0.694159835880624,4.49048918546053,-5.52403160697087,1.97680826932173e-07,1.2903245286438e-05,6.83310625578255,"9856"
-0.849174522600805,0.627758929962908,-5.52087792412672,2.00525680866939e-07,1.2903245286438e-05,6.76734521711299,"4843"
-1.13721314650107,3.64965377811055,-5.52012854214524,2.01207547223127e-07,1.2903245286438e-05,6.83331047638324,"27012"
-0.584537569490898,3.71853933968939,-5.51472289596865,2.06193832882788e-07,1.30658651389918e-05,6.81123071447286,"54839"
0.736597785172297,2.57404454565088,5.51382942370522,2.07029553258672e-07,1.30658651389918e-05,6.84658049763032,"107984219"
-0.778971599853991,6.42347232284428,-5.50852830563852,2.1205661837141e-07,1.32256802297212e-05,6.79894440615154,"84525"
-0.913431366615347,1.23229438026854,-5.50689698540163,2.136274961058e-07,1.32268774530821e-05,6.787144541496,"57159"
-0.854043354455835,0.624605009415727,-5.50354166453342,2.16894373763624e-07,1.33184869511069e-05,6.69784158727204,"84570"
-0.773743922480892,2.73322144385673,-5.49494266402002,2.25491484432527e-07,1.36767908838853e-05,6.75844321021631,"54511"
0.846110409784084,4.71061547987863,5.49322852040057,2.27244673432997e-07,1.36897700237818e-05,6.70572100188132,"10723"
-0.885120800842658,1.70790640469081,-5.48985144471721,2.30737774976068e-07,1.37893526855727e-05,6.74109587383364,"54112"
-1.21491144855917,0.260275583351693,-5.48874237124578,2.31896369310046e-07,1.37893526855727e-05,6.58833942467383,"105376360"
0.640464005332639,5.12589344185298,5.48751199618145,2.3318834052222e-07,1.37893526855727e-05,6.67175596961436,"28999"
-1.06193661892706,1.68724078401412,-5.48583186557677,2.34963961788062e-07,1.38402475862123e-05,6.72424249212937,"79740"
-0.661575991695213,2.58707391992179,-5.4790445145645,2.42272681530379e-07,1.40624260111648e-05,6.69527379022812,"85019"
-0.731835125338746,2.87545375756573,-5.47545465555546,2.46227729869801e-07,1.41884268690192e-05,6.67153773177994,"126068"
0.586128998810844,4.06593762105616,5.46809636370446,2.5453295548783e-07,1.44683335285366e-05,6.61470120021754,"64651"
0.661091455736546,5.92176673610783,5.46559840327502,2.57414187644403e-07,1.45690933818384e-05,6.58418400141199,"22834"
-0.620343250180644,7.67766457399687,-5.45813110344757,2.66218736717873e-07,1.49082492562009e-05,6.60638120808212,"80762"
-0.803787615146783,2.53676498016775,-5.45667940167308,2.67964281771889e-07,1.49533471484215e-05,6.60046471025209,"5172"
-1.03281677357018,3.12467295825767,-5.4555876552414,2.69284380593832e-07,1.4974471290085e-05,6.57482407337099,"137970"
-0.930338060028947,4.37944459161243,-5.44711147940783,2.79752093919062e-07,1.52892690779683e-05,6.503825059936,"1607"
0.67361515435741,4.43719583107012,5.43016345312675,3.01888958136656e-07,1.60625816060393e-05,6.44056249390642,"85407"
-0.775250988898983,3.50263139203892,-5.43009527276396,3.01981382055191e-07,1.60625816060393e-05,6.45419782486237,"219738"
-0.685400494891205,1.62687508784997,-5.42531932600185,3.08524859819282e-07,1.62476138098208e-05,6.46607072284663,"1139"
-0.625366146417891,1.3712875035814,-5.42078247811643,3.14869017827775e-07,1.64726212484636e-05,6.43263366512001,"51086"
-0.898855888456529,2.92431748263149,-5.41854255296295,3.18048092079749e-07,1.65843831358568e-05,6.42619057181536,"93426"
-1.01084678000669,3.55821907639044,-5.41663930931796,3.20773960578547e-07,1.66718597027491e-05,6.39284981578464,"6092"
1.01509238820761,0.817683706380261,5.40857323464195,3.32582044987394e-07,1.6988511881174e-05,6.18944706194822,"116535"
-1.07299757694907,1.26154586469258,-5.40574838015179,3.36817019134999e-07,1.6988511881174e-05,6.37124310810361,"100129223"
-0.976579520823066,2.9852006120777,-5.40504736396572,3.37876106506965e-07,1.6988511881174e-05,6.36545839794133,"5774"
-1.12452263223613,2.14223948305774,-5.4049761192827,3.37983924201078e-07,1.6988511881174e-05,6.38744905000449,"1007"
-0.749779418204469,1.74541176846671,-5.40404668522169,3.39393561913535e-07,1.6988511881174e-05,6.38153605660771,"100506411"
0.585866341409525,8.40640115830964,5.40128455105569,3.43616784987489e-07,1.70245524873552e-05,6.36819440182477,"92154"
-0.880864073968818,2.10280427504319,-5.37638622443429,3.84077875736421e-07,1.85102258657941e-05,6.26860094199148,"152110"
-0.937631198211856,1.31938850338678,-5.37253060376806,3.90746175480667e-07,1.8718154141098e-05,6.2365548956808,"1558"
-0.594863047496841,2.69870878166295,-5.36969073098772,3.95729945160089e-07,1.87398762856064e-05,6.22995081247659,"58527"
-1.02925728832469,2.07506779471155,-5.36903239077312,3.96894121344832e-07,1.87398762856064e-05,6.23771579254998,"84539"
-1.19807094631797,2.999148958247,-5.36897721020589,3.96991851763939e-07,1.87398762856064e-05,6.21073127321007,"57084"
1.10788837776894,3.92271433902592,5.36892113463383,3.97091191414069e-07,1.87398762856064e-05,6.20872763481782,"23764"
0.807004855158442,5.2089732759341,5.35782820341712,4.17227803734753e-07,1.95510637750261e-05,6.11694676063327,"5549"
0.603020904403924,5.492028101187,5.35289765417445,4.26495103992093e-07,1.97373893852726e-05,6.09579201964339,"6599"
-0.630527788614387,1.64180002537928,-5.35226560072422,4.27697535080616e-07,1.97373893852726e-05,6.1623086308467,"53340"
-0.610790015571431,1.83852985920716,-5.35202485912648,4.28156397001952e-07,1.97373893852726e-05,6.16588190897273,"29841"
-0.622643732898992,1.47760861211492,-5.34557470711256,4.40631230939189e-07,2.0039755506949e-05,6.12837366647146,"4085"
-1.07082091082538,0.167196486026425,-5.33422541586114,4.63448505498343e-07,2.08801275678347e-05,5.93719950070137,"105373805"
-1.31645115773118,6.38774945212434,-5.33143500390486,4.69232895955676e-07,2.10810168849691e-05,6.05207922743749,"5999"
-0.655255910694735,4.35554931725551,-5.33053146797048,4.71120949014902e-07,2.11062185158676e-05,6.00606600406151,"51155"
0.790116946928628,1.05282082060615,5.32694322341457,4.7869254819142e-07,2.13851861978549e-05,5.93609590970134,"283932"
-0.70644389231163,1.16184340510023,-5.32329276054188,4.8651733885744e-07,2.16738704683158e-05,6.01831696743466,"283807"
1.24429006595287,0.576377271906113,5.31018493409371,5.15656946687333e-07,2.23188595332914e-05,5.70460739342144,"2570"
0.952207572801235,0.715275905987507,5.29825421692722,5.43656543901605e-07,2.32427786941159e-05,5.72896479595136,"864"
-0.869432817699862,4.99603116986816,-5.29448357867555,5.52810383965344e-07,2.35641047309963e-05,5.85540327361827,"10769"
-0.767755619895917,6.91154912177551,-5.29241912650018,5.57885738782369e-07,2.35641047309963e-05,5.89399137622119,"534"
-1.09662643089452,4.08383646858915,-5.29213787128683,5.58580701935716e-07,2.35641047309963e-05,5.84978295291307,"7781"
0.607200043728663,2.82202500551027,5.28980224635684,5.64384618271046e-07,2.36209814973229e-05,5.90607061184925,"286437"
-0.757587737207093,0.805862947597962,-5.28729481878725,5.7068097494553e-07,2.3821811615574e-05,5.83960213079572,"378884"
-0.736947524486906,3.10425877146659,-5.27587688161869,6.00230027498399e-07,2.4485936568063e-05,5.81923266632001,"8382"
-0.774413567837967,1.86822146702437,-5.27550862999877,6.01207486376551e-07,2.4485936568063e-05,5.8502669343759,"768096"
-0.617443415190198,2.13633456225175,-5.27451919099888,6.03841478326292e-07,2.4485936568063e-05,5.84519988243696,"2042"
-0.619668971731567,8.54967130500956,-5.27376987897502,6.05843717551256e-07,2.4485936568063e-05,5.8423539586202,"7102"
-0.861355414983296,2.73454362956344,-5.2733766925474,6.06896942824246e-07,2.4485936568063e-05,5.82248183395064,"56884"
-1.17065683572572,2.91457856337289,-5.27314000134774,6.07531826999127e-07,2.4485936568063e-05,5.81091697930438,"140689"
-1.08570965797451,4.69677015563757,-5.26299208791644,6.3537003788795e-07,2.50742557880148e-05,5.72300374802792,"114569"
-0.890783733678679,0.4644916962651,-5.26065937840213,6.41943067822376e-07,2.52709469075422e-05,5.69311099219955,"388849"
0.83164137646286,0.653840852398082,5.25527060550352,6.57382081965695e-07,2.55623585124264e-05,5.56426760601934,"27129"
-0.740309799819972,3.31792894042105,-5.25427346971387,6.60278365521425e-07,2.56123588420799e-05,5.71954883845859,"260293"
0.813201077308945,2.0551830771322,5.25195152616369,6.67071026204025e-07,2.57502368950214e-05,5.74522574933923,"135"
0.969342829973006,0.447791578834498,5.23711102748064,7.12124335427717e-07,2.70301322927027e-05,5.41269535564642,"8840"
-0.71841474108539,2.79259301171547,-5.2318800992085,7.28701455143189e-07,2.74321791983411e-05,5.64936983682063,"8564"
-0.852528427724847,7.18899854492234,-5.23069725144457,7.32501828638733e-07,2.74757289685623e-05,5.64448242974478,"4190"
0.712889676092355,5.96392717345797,5.22971174180621,7.35682932449903e-07,2.75301208416077e-05,5.58398478130844,"1843"
-0.664469317360903,3.11322054639887,-5.2255642226376,7.4921894154368e-07,2.77752402011904e-05,5.61008900039928,"285533"
-1.12731753938364,4.70295750673655,-5.22203056579978,7.60942926671453e-07,2.78207731167421e-05,5.55235844882154,"55530"
-0.663614280453363,2.22277315005586,-5.21798544169241,7.74583594011064e-07,2.79842322593767e-05,5.61054847563324,"653308"
-0.590482520599285,5.11277366467677,-5.21640378915283,7.79981728492284e-07,2.79842322593767e-05,5.52495311058723,"1174"
0.637155205293425,4.60128181687955,5.21321283300643,7.90984280311884e-07,2.81591110895708e-05,5.51727479521181,"51477"
0.747530364521043,3.14030279723291,5.2115563229396,7.96755532589718e-07,2.81591110895708e-05,5.57447310812648,"85450"
-1.21036463715707,2.3512942944054,-5.20268945906407,8.28352654486454e-07,2.88273974112748e-05,5.5396960526768,"400120"
-0.708972426737928,1.99800385928788,-5.19911542577331,8.41431382516855e-07,2.90915754511915e-05,5.53630198963479,"221424"
-0.65186247945069,3.67485431482993,-5.19796388935759,8.45688013888478e-07,2.91753192470333e-05,5.47005469621911,"494470"
-0.701814431133475,4.78684277090594,-5.19125324131703,8.70914678292808e-07,2.97871549324061e-05,5.41827454655938,"152789"
-0.965939304969393,3.46745716899417,-5.18693394238402,8.87538302517242e-07,3.02257155529641e-05,5.42972181025648,"170261"
-0.929629314840308,0.375350777211002,-5.18228126743908,9.05791069793232e-07,3.04575708049283e-05,5.36974283234689,"219790"
0.664765774860183,4.25713172684295,5.18226968583547,9.0583695867273e-07,3.04575708049283e-05,5.40210662005022,"8495"
-1.02964493333361,5.56863046607143,-5.17883716745539,9.19537706235352e-07,3.07880582736148e-05,5.38614796919684,"22895"
-0.695651384334787,2.7839205661529,-5.17388604050069,9.39656367644266e-07,3.13297586394432e-05,5.41036399180274,"80059"
0.969083667879936,3.45896746554179,5.17339435427836,9.41677574831967e-07,3.13314647492209e-05,5.40923546424737,"1278"
-0.613791129154283,4.85123339702332,-5.17165778285483,9.48850187205327e-07,3.150239540863e-05,5.33588890495557,"783"
-0.800077275242429,0.922635356344086,-5.17023576289978,9.54763231723297e-07,3.15687202439237e-05,5.38607703278527,"153769"
0.714300923455387,4.62264751087293,5.16606762094356,9.72302894630204e-07,3.20357017863469e-05,5.32128634613784,"1435"
-0.795356649143616,1.46037447764109,-5.16547362440335,9.7482787893292e-07,3.20357017863469e-05,5.39542449688217,"285954"
-0.751101795282762,2.13582060999209,-5.16225158908705,9.88635991716673e-07,3.2286649245346e-05,5.38325799910294,"101929748"
0.780108916291138,3.08983483183782,5.1617683547916,9.90723275433339e-07,3.2286649245346e-05,5.37242378994706,"147138"
-0.697478229602121,1.30416126047744,-5.16165690540525,9.91205279436152e-07,3.2286649245346e-05,5.37359844480439,"130752"
-0.597103081736275,1.11793809829124,-5.1606657847257,9.95501812696435e-07,3.2286649245346e-05,5.35642712825197,"100505588"
-0.786910208188245,5.27895639667672,-5.15922651583776,1.00177341433968e-06,3.23825292310126e-05,5.29351210729797,"6894"
-0.856355508360357,0.530471036021946,-5.15800205963202,1.00713927327245e-06,3.2489945237576e-05,5.29430613433742,"400765"
-0.73402730903015,1.97542382655611,-5.15616416647642,1.01524597298327e-06,3.25129560141471e-05,5.36105965292747,"143162"
-0.587876907980168,0.897200152449185,-5.15389419864004,1.02534630689875e-06,3.26142153298354e-05,5.31140599683416,"375444"
-0.638421425882199,1.87920051168555,-5.15012479653903,1.04233516099177e-06,3.28085910947161e-05,5.33761455071902,"1571"
0.628899211142022,3.66495645863872,5.14804100956654,1.05184429024522e-06,3.2862234296961e-05,5.28716285480132,"147650"
-1.12814770520686,0.991003414652325,-5.14696526798407,1.05678634891888e-06,3.2862234296961e-05,5.30563728792494,"374860"
-0.821355691936029,5.98376892136306,-5.14656251385584,1.05864245505459e-06,3.2862234296961e-05,5.26053220962275,"6623"
-0.922704366697132,5.26842069463479,-5.13999742661523,1.08934961141256e-06,3.32533900574001e-05,5.21615142858372,"266812"
0.739316713404765,7.10540655695712,5.13800226727855,1.09885239945126e-06,3.34792118024385e-05,5.23800085254888,"54407"
-0.681732228453065,5.80159031186208,-5.13380883124865,1.11908943316442e-06,3.37083301989526e-05,5.19998162960094,"84707"
0.668324026815882,6.72358082761607,5.13239986210593,1.12597010361879e-06,3.37876009961383e-05,5.20313347363969,"7145"
-1.04021416986282,1.2289008063008,-5.13110370156107,1.13233626404556e-06,3.38801669418488e-05,5.25195169130871,"2847"
-0.840341531284788,2.25869029715269,-5.12523126895394,1.16162108548093e-06,3.44571675180271e-05,5.22877709325548,"57574"
-0.948562315536584,2.73742505435418,-5.12444138809739,1.16561595351475e-06,3.44571675180271e-05,5.2058154975631,"654429"
0.732186947498897,2.51256074228177,5.12396991410518,1.16800683571838e-06,3.44637861136644e-05,5.23142078160694,"386607"
0.596379818356024,4.23291713572589,5.11567106189054,1.21088154185477e-06,3.55311070879303e-05,5.12590088170723,"10404"
-0.735123753468949,4.32916123013471,-5.1147575828028,1.21569351227765e-06,3.55800473129218e-05,5.10411571408931,"644596"
-0.702764533361398,6.10119557363661,-5.11413850740723,1.21896522453148e-06,3.55800473129218e-05,5.12880536217976,"51606"
-1.01690909873702,3.84328848740008,-5.11165686871804,1.23216659206285e-06,3.57619043199259e-05,5.10372367913042,"63982"
-0.710865208515253,1.82622278194113,-5.10828983072467,1.25030080124953e-06,3.61541526237682e-05,5.16854832239024,"379"
